Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF,Year,Quarter_single,HBName
2020Q4,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1222,2376,1.944353519,NA,1217,8105,6.659819228,NA,2020,Q4,NHS Ayrshire and Arran
2021Q1,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1098,2518,2.293260474,NA,1075,8647,8.04372093,NA,2021,Q1,NHS Ayrshire and Arran
2021Q2,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1340,2366,1.765671642,NA,1329,9508,7.154251317,NA,2021,Q2,NHS Ayrshire and Arran
2021Q3,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1423,2950,2.073085032,NA,1416,9879,6.976694915,NA,2021,Q3,NHS Ayrshire and Arran
2021Q4,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1184,2589,2.186655405,NA,1178,9556,8.112054329,NA,2021,Q4,NHS Ayrshire and Arran
2022Q1,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1179,2804,2.378286684,NA,1163,9631,8.28116939,NA,2022,Q1,NHS Ayrshire and Arran
2022Q2,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1210,3156,2.608264463,NA,1195,10134,8.480334728,NA,2022,Q2,NHS Ayrshire and Arran
2022Q3,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1158,3513,3.033678756,NA,1149,10850,9.442993908,NA,2022,Q3,NHS Ayrshire and Arran
2022Q4,p,S08000015,NA,S08000015,d,Emergency Inpatients,NA,4,NA,1179,3142,2.664970314,NA,1173,11279,9.615515772,NA,2022,Q4,NHS Ayrshire and Arran
2017Q4,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1070,2260,2.112149533,NA,1045,8641,8.268899522,NA,2017,Q4,NHS Ayrshire and Arran
2018Q1,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1109,2039,1.8385933270000001,NA,1097,7942,7.239744758,NA,2018,Q1,NHS Ayrshire and Arran
2018Q2,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1124,1840,1.637010676,NA,1124,8682,7.724199288,NA,2018,Q2,NHS Ayrshire and Arran
2018Q3,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1041,2003,1.924111431,NA,1025,6827,6.660487805,NA,2018,Q3,NHS Ayrshire and Arran
2018Q4,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1083,1706,1.575253924,NA,1075,7342,6.829767442,NA,2018,Q4,NHS Ayrshire and Arran
2019Q1,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1099,2230,2.029117379,NA,1069,7503,7.018709074,NA,2019,Q1,NHS Ayrshire and Arran
2019Q2,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1121,1962,1.750223015,NA,1120,8481,7.572321429,NA,2019,Q2,NHS Ayrshire and Arran
2019Q3,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1048,1613,1.539122137,NA,1048,7397,7.058206107,NA,2019,Q3,NHS Ayrshire and Arran
2019Q4,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1051,1866,1.775451951,NA,1037,6996,6.746383799,NA,2019,Q4,NHS Ayrshire and Arran
2020Q1,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,983,1897,1.929806714,NA,995,7080,7.115577889,NA,2020,Q1,NHS Ayrshire and Arran
2020Q2,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,799,1332,1.667083855,NA,776,5506,7.095360825,NA,2020,Q2,NHS Ayrshire and Arran
2020Q3,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1022,1900,1.859099804,NA,1027,7599,7.399221032,NA,2020,Q3,NHS Ayrshire and Arran
2020Q4,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,959,2140,2.231491137,NA,945,7233,7.653968254,NA,2020,Q4,NHS Ayrshire and Arran
2021Q1,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,888,1878,2.114864865,NA,875,8068,9.220571429,NA,2021,Q1,NHS Ayrshire and Arran
2021Q2,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1127,2028,1.799467613,NA,1111,7421,6.679567957,NA,2021,Q2,NHS Ayrshire and Arran
2021Q3,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,1023,1894,1.8514174,NA,1004,7100,7.071713147,NA,2021,Q3,NHS Ayrshire and Arran
2021Q4,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,973,2283,2.34635149,NA,972,9527,9.801440329,NA,2021,Q4,NHS Ayrshire and Arran
2022Q1,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,899,2404,2.674082314,NA,876,8194,9.353881279,NA,2022,Q1,NHS Ayrshire and Arran
2022Q2,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,949,2371,2.498419389,NA,937,8680,9.263607257,NA,2022,Q2,NHS Ayrshire and Arran
2022Q3,NA,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,946,2789,2.94820296,NA,938,9436,10.05970149,NA,2022,Q3,NHS Ayrshire and Arran
2022Q4,p,S08000015,NA,S08000015,d,Emergency Inpatients,NA,5,NA,993,2974,2.994964753,NA,988,9464,9.578947368,NA,2022,Q4,NHS Ayrshire and Arran
2017Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,239,769,3.217573222,NA,234,1767,7.551282051,NA,2017,Q4,NHS Borders
2018Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,217,633,2.917050691,NA,214,1661,7.761682243,NA,2018,Q1,NHS Borders
2018Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,229,565,2.467248908,NA,224,1442,6.4375,NA,2018,Q2,NHS Borders
2018Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,246,974,3.959349593,NA,245,1999,8.159183673,NA,2018,Q3,NHS Borders
2018Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,240,589,2.454166667,NA,237,1306,5.510548523,NA,2018,Q4,NHS Borders
2019Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,217,573,2.640552995,NA,225,1794,7.973333333,NA,2019,Q1,NHS Borders
2019Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,230,626,2.72173913,NA,223,1034,4.6367713,NA,2019,Q2,NHS Borders
2019Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,252,782,3.103174603,NA,253,1729,6.833992095,NA,2019,Q3,NHS Borders
2019Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,263,573,2.178707224,NA,258,1527,5.918604651,NA,2019,Q4,NHS Borders
2020Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,193,418,2.165803109,NA,201,1316,6.547263682,NA,2020,Q1,NHS Borders
2020Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,139,245,1.762589928,NA,139,789,5.676258993,NA,2020,Q2,NHS Borders
2020Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,171,361,2.111111111,NA,167,889,5.323353293,NA,2020,Q3,NHS Borders
2020Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,156,465,2.980769231,NA,156,1008,6.461538462,NA,2020,Q4,NHS Borders
2021Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,158,518,3.278481013,NA,161,1383,8.590062112,NA,2021,Q1,NHS Borders
2021Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,209,501,2.397129187,NA,203,1355,6.674876847,NA,2021,Q2,NHS Borders
2021Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,169,486,2.875739645,NA,159,1223,7.691823899,NA,2021,Q3,NHS Borders
2021Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,162,444,2.740740741,NA,167,1438,8.610778443,NA,2021,Q4,NHS Borders
2022Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,155,566,3.651612903,NA,158,1592,10.07594937,NA,2022,Q1,NHS Borders
2022Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,158,515,3.259493671,NA,156,1152,7.384615385,NA,2022,Q2,NHS Borders
2022Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,178,526,2.95505618,NA,172,1095,6.36627907,NA,2022,Q3,NHS Borders
2022Q4,p,S08000016,NA,S08000016,d,Emergency Inpatients,NA,1,NA,144,408,2.833333333,NA,146,1191,8.157534247,NA,2022,Q4,NHS Borders
2017Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,542,1625,2.998154982,NA,539,4330,8.033395176,NA,2017,Q4,NHS Borders
2018Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,465,1474,3.169892473,NA,466,3657,7.847639485,NA,2018,Q1,NHS Borders
2018Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,528,1333,2.524621212,NA,524,3395,6.479007634,NA,2018,Q2,NHS Borders
2018Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,513,1252,2.440545809,NA,511,4450,8.708414873,NA,2018,Q3,NHS Borders
2018Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,526,1397,2.6558935360000002,NA,526,3361,6.38973384,NA,2018,Q4,NHS Borders
2019Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,535,1295,2.420560748,NA,534,3382,6.333333333,NA,2019,Q1,NHS Borders
2019Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,510,1252,2.454901961,NA,508,3105,6.112204724,NA,2019,Q2,NHS Borders
2019Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,549,1294,2.35701275,NA,539,3075,5.705009276,NA,2019,Q3,NHS Borders
2019Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,566,1337,2.3621908129999998,NA,560,3693,6.594642857,NA,2019,Q4,NHS Borders
2020Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,450,1217,2.704444444,NA,462,3444,7.454545455,NA,2020,Q1,NHS Borders
2020Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,373,754,2.021447721,NA,367,2245,6.117166213,NA,2020,Q2,NHS Borders
2020Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,443,1106,2.496613995,NA,445,2654,5.964044944,NA,2020,Q3,NHS Borders
2020Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,443,1244,2.808126411,NA,440,2912,6.618181818,NA,2020,Q4,NHS Borders
2021Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,399,1191,2.984962406,NA,397,3051,7.685138539,NA,2021,Q1,NHS Borders
2021Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,461,1461,3.169197397,NA,453,3195,7.052980132,NA,2021,Q2,NHS Borders
2021Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,397,1239,3.120906801,NA,408,3324,8.147058824,NA,2021,Q3,NHS Borders
2021Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,407,1212,2.977886978,NA,389,3493,8.979434447,NA,2021,Q4,NHS Borders
2022Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,349,1228,3.518624642,NA,358,3416,9.541899441,NA,2022,Q1,NHS Borders
2022Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,376,1314,3.494680851,NA,379,3665,9.670184697,NA,2022,Q2,NHS Borders
2022Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,397,1330,3.350125945,NA,391,3133,8.012787724,NA,2022,Q3,NHS Borders
2022Q4,p,S08000016,NA,S08000016,d,Emergency Inpatients,NA,2,NA,438,1599,3.650684932,NA,431,3693,8.568445476,NA,2022,Q4,NHS Borders
2017Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,926,2748,2.967602592,NA,908,6749,7.432819383,NA,2017,Q4,NHS Borders
2018Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,964,2900,3.008298755,NA,945,7339,7.766137566,NA,2018,Q1,NHS Borders
2018Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,968,2388,2.466942149,NA,984,7229,7.346544715,NA,2018,Q2,NHS Borders
2018Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,947,2359,2.491024287,NA,937,6795,7.251867663,NA,2018,Q3,NHS Borders
2018Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,990,2418,2.442424242,NA,977,6319,6.467758444,NA,2018,Q4,NHS Borders
2019Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,948,2480,2.616033755,NA,944,6426,6.80720339,NA,2019,Q1,NHS Borders
2019Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,968,2341,2.41838843,NA,957,6513,6.805642633,NA,2019,Q2,NHS Borders
2019Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,954,2371,2.485324948,NA,952,6302,6.619747899,NA,2019,Q3,NHS Borders
2019Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,1002,2551,2.545908184,NA,985,5611,5.696446701,NA,2019,Q4,NHS Borders
2020Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,914,2439,2.668490153,NA,923,6669,7.225352113,NA,2020,Q1,NHS Borders
2020Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,765,1627,2.126797386,NA,761,4356,5.724047306,NA,2020,Q2,NHS Borders
2020Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,873,2164,2.478808706,NA,862,5159,5.984918794,NA,2020,Q3,NHS Borders
2020Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,819,2529,3.087912088,NA,812,5572,6.862068966,NA,2020,Q4,NHS Borders
2021Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,867,2839,3.274509804,NA,854,7335,8.588992974,NA,2021,Q1,NHS Borders
2021Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,947,2823,2.980992608,NA,943,6882,7.297985154,NA,2021,Q2,NHS Borders
2021Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,792,2190,2.765151515,NA,799,6102,7.637046308,NA,2021,Q3,NHS Borders
2021Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,757,2621,3.462351387,NA,749,6335,8.457943925,NA,2021,Q4,NHS Borders
2022Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,788,2760,3.502538071,NA,760,6934,9.123684211,NA,2022,Q1,NHS Borders
2022Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,771,2908,3.771725032,NA,775,7740,9.987096774,NA,2022,Q2,NHS Borders
2022Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,774,2865,3.701550388,NA,786,7473,9.507633588,NA,2022,Q3,NHS Borders
2022Q4,p,S08000016,NA,S08000016,d,Emergency Inpatients,NA,3,NA,783,2674,3.415070243,NA,780,6826,8.751282051,NA,2022,Q4,NHS Borders
2017Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,565,1683,2.978761062,NA,560,4430,7.910714286,NA,2017,Q4,NHS Borders
2018Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,600,1988,3.313333333,NA,579,5052,8.725388601,NA,2018,Q1,NHS Borders
2018Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,663,1783,2.689291101,NA,660,6016,9.115151515,NA,2018,Q2,NHS Borders
2018Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,659,1605,2.435508346,NA,661,5641,8.534039334,NA,2018,Q3,NHS Borders
2018Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,645,1713,2.655813953,NA,638,4969,7.788401254,NA,2018,Q4,NHS Borders
2019Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,628,1594,2.538216561,NA,630,4555,7.23015873,NA,2019,Q1,NHS Borders
2019Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,672,1748,2.601190476,NA,651,4588,7.047619048,NA,2019,Q2,NHS Borders
2019Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,677,1829,2.701624815,NA,689,5192,7.535558781,NA,2019,Q3,NHS Borders
2019Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,641,1696,2.645865835,NA,635,4037,6.357480315,NA,2019,Q4,NHS Borders
2020Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,613,1507,2.458401305,NA,616,4390,7.126623377,NA,2020,Q1,NHS Borders
2020Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,485,996,2.053608247,NA,478,2828,5.916317992,NA,2020,Q2,NHS Borders
2020Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,515,1321,2.565048544,NA,511,3091,6.048923679,NA,2020,Q3,NHS Borders
2020Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,545,1754,3.218348624,NA,535,3879,7.25046729,NA,2020,Q4,NHS Borders
2021Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,554,1643,2.965703971,NA,545,4185,7.678899083,NA,2021,Q1,NHS Borders
2021Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,637,1817,2.852433281,NA,626,4830,7.715654952,NA,2021,Q2,NHS Borders
2021Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,541,1612,2.979667283,NA,542,4356,8.036900369,NA,2021,Q3,NHS Borders
2021Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,527,1894,3.593927894,NA,519,4590,8.843930636,NA,2021,Q4,NHS Borders
2022Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,447,1502,3.360178971,NA,452,4256,9.415929204,NA,2022,Q1,NHS Borders
2022Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,548,1711,3.122262774,NA,535,4715,8.813084112,NA,2022,Q2,NHS Borders
2022Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,535,2067,3.863551402,NA,533,5934,11.13320826,NA,2022,Q3,NHS Borders
2022Q4,p,S08000016,NA,S08000016,d,Emergency Inpatients,NA,4,NA,519,2091,4.028901734,NA,523,4792,9.162523901,NA,2022,Q4,NHS Borders
2017Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,147,346,2.353741497,NA,143,970,6.783216783,NA,2017,Q4,NHS Borders
2018Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,133,450,3.383458647,NA,136,1318,9.691176471,NA,2018,Q1,NHS Borders
2018Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,146,387,2.650684932,NA,142,894,6.295774648,NA,2018,Q2,NHS Borders
2018Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,141,285,2.021276596,NA,142,923,6.5,NA,2018,Q3,NHS Borders
2018Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,147,410,2.789115646,NA,143,798,5.58041958,NA,2018,Q4,NHS Borders
2019Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,132,346,2.621212121,NA,129,867,6.720930233,NA,2019,Q1,NHS Borders
2019Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,163,393,2.411042945,NA,171,1196,6.994152047,NA,2019,Q2,NHS Borders
2019Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,150,327,2.18,NA,142,737,5.190140845,NA,2019,Q3,NHS Borders
2019Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,158,410,2.594936709,NA,160,934,5.8375,NA,2019,Q4,NHS Borders
2020Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,132,328,2.484848485,NA,130,1003,7.715384615,NA,2020,Q1,NHS Borders
2020Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,119,222,1.865546218,NA,122,732,6,NA,2020,Q2,NHS Borders
2020Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,144,302,2.097222222,NA,145,774,5.337931034,NA,2020,Q3,NHS Borders
2020Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,144,461,3.201388889,NA,134,753,5.619402985,NA,2020,Q4,NHS Borders
2021Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,118,398,3.372881356,NA,125,1294,10.352,NA,2021,Q1,NHS Borders
2021Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,142,334,2.352112676,NA,138,702,5.086956522,NA,2021,Q2,NHS Borders
2021Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,147,497,3.380952381,NA,145,982,6.772413793,NA,2021,Q3,NHS Borders
2021Q4,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,115,350,3.043478261,NA,114,1149,10.07894737,NA,2021,Q4,NHS Borders
2022Q1,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,136,467,3.433823529,NA,132,1013,7.674242424,NA,2022,Q1,NHS Borders
2022Q2,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,113,476,4.212389381,NA,115,1304,11.33913043,NA,2022,Q2,NHS Borders
2022Q3,NA,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,121,314,2.595041322,NA,121,1504,12.42975207,NA,2022,Q3,NHS Borders
2022Q4,p,S08000016,NA,S08000016,d,Emergency Inpatients,NA,5,NA,120,456,3.8,NA,118,1021,8.652542373,NA,2022,Q4,NHS Borders
2017Q4,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,367,509,1.386920981,NA,359,2232,6.217270195,NA,2017,Q4,NHS Dumfries and Galloway
2018Q1,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,387,678,1.751937984,NA,393,2863,7.284987277,NA,2018,Q1,NHS Dumfries and Galloway
2018Q2,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,379,593,1.564643799,NA,372,2192,5.892473118,NA,2018,Q2,NHS Dumfries and Galloway
2018Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,377,496,1.315649867,NA,379,2665,7.031662269,NA,2018,Q3,NHS Dumfries and Galloway
2018Q4,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,394,538,1.365482234,NA,379,2189,5.775725594,NA,2018,Q4,NHS Dumfries and Galloway
2019Q1,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,383,457,1.193211488,NA,377,2683,7.116710875,NA,2019,Q1,NHS Dumfries and Galloway
2019Q2,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,418,570,1.363636364,NA,422,3036,7.194312796,NA,2019,Q2,NHS Dumfries and Galloway
2019Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,408,616,1.509803922,NA,405,3052,7.535802469,NA,2019,Q3,NHS Dumfries and Galloway
2019Q4,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,393,552,1.404580153,NA,386,2322,6.015544041,NA,2019,Q4,NHS Dumfries and Galloway
2020Q1,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,339,459,1.353982301,NA,354,3876,10.94915254,NA,2020,Q1,NHS Dumfries and Galloway
2020Q2,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,312,364,1.166666667,NA,297,1518,5.111111111,NA,2020,Q2,NHS Dumfries and Galloway
2020Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,349,554,1.58739255,NA,347,2587,7.455331412,NA,2020,Q3,NHS Dumfries and Galloway
2020Q4,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,356,376,1.056179775,NA,360,2315,6.430555556,NA,2020,Q4,NHS Dumfries and Galloway
2021Q1,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,323,403,1.247678019,NA,322,2258,7.01242236,NA,2021,Q1,NHS Dumfries and Galloway
2021Q2,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,405,567,1.4,NA,389,2391,6.146529563,NA,2021,Q2,NHS Dumfries and Galloway
2021Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,424,692,1.632075472,NA,431,2994,6.946635731,NA,2021,Q3,NHS Dumfries and Galloway
2021Q4,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,303,660,2.178217822,NA,309,2880,9.32038835,NA,2021,Q4,NHS Dumfries and Galloway
2022Q1,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,334,774,2.317365269,NA,322,2231,6.928571429,NA,2022,Q1,NHS Dumfries and Galloway
2022Q2,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,346,572,1.653179191,NA,346,3050,8.815028902,NA,2022,Q2,NHS Dumfries and Galloway
2022Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,337,716,2.12462908,NA,337,3433,10.18694362,NA,2022,Q3,NHS Dumfries and Galloway
2022Q4,p,S08000017,NA,S08000017,d,Emergency Inpatients,NA,1,NA,294,636,2.163265306,NA,287,2315,8.066202091,NA,2022,Q4,NHS Dumfries and Galloway
2017Q4,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,2,NA,877,1427,1.62713797,NA,870,8670,9.965517241,NA,2017,Q4,NHS Dumfries and Galloway
2018Q1,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,2,NA,931,1485,1.595059076,NA,923,7871,8.527627302,NA,2018,Q1,NHS Dumfries and Galloway
2018Q2,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,2,NA,859,1344,1.564610012,NA,837,7518,8.982078853,NA,2018,Q2,NHS Dumfries and Galloway
2018Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,2,NA,869,1439,1.655926352,NA,860,8027,9.33372093,NA,2018,Q3,NHS Dumfries and Galloway
