Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF,Year,Quarter_single,HBName
2020Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,60,102,1.7,NA,55,235,4,NA,2020,Q3,NHS Dumfries and Galloway
2020Q4,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,33,38,1.151515152,NA,35,153,4,NA,2020,Q4,NHS Dumfries and Galloway
2021Q1,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,18,28,1.555555556,NA,17,66,3,NA,2021,Q1,NHS Dumfries and Galloway
2021Q2,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,60,112,1.866666667,NA,58,202,3,NA,2021,Q2,NHS Dumfries and Galloway
2021Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,89,180,2.02247191,NA,90,339,3,NA,2021,Q3,NHS Dumfries and Galloway
2021Q4,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,52,96,1.846153846,NA,55,210,3,NA,2021,Q4,NHS Dumfries and Galloway
2022Q1,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,38,66,1.736842105,NA,37,146,3,NA,2022,Q1,NHS Dumfries and Galloway
2022Q2,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,53,102,1.924528302,NA,55,303,5,NA,2022,Q2,NHS Dumfries and Galloway
2022Q3,NA,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,82,157,1.914634146,NA,80,371,4,NA,2022,Q3,NHS Dumfries and Galloway
2022Q4,p,S08000017,NA,S08000017,d,Emergency Inpatients,NA,NA,:,43,138,3.209302326,NA,43,247,5,NA,2022,Q4,NHS Dumfries and Galloway
2017Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2018,2708,1.341922696,NA,1975,12000,6,NA,2017,Q4,NHS Fife
2018Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2034,2812,1.382497542,NA,2035,14445,7,NA,2018,Q1,NHS Fife
2018Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2123,2582,1.216203486,NA,2123,14369,6,NA,2018,Q2,NHS Fife
2018Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2005,2667,1.330174564,NA,1965,13061,6,NA,2018,Q3,NHS Fife
2018Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2024,2638,1.303359684,NA,2033,15252,7,NA,2018,Q4,NHS Fife
2019Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2118,2806,1.32483475,NA,2103,13529,6,NA,2019,Q1,NHS Fife
2019Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2082,2558,1.228626321,NA,2066,12960,6,NA,2019,Q2,NHS Fife
2019Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2192,2797,1.27600365,NA,2168,14248,6,NA,2019,Q3,NHS Fife
2019Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2045,2990,1.462102689,NA,2027,14055,6,NA,2019,Q4,NHS Fife
2020Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1804,2816,1.56097561,NA,1846,15793,8,NA,2020,Q1,NHS Fife
2020Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1421,1719,1.209711471,NA,1353,9339,6,NA,2020,Q2,NHS Fife
2020Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1805,2026,1.122437673,NA,1812,11403,6,NA,2020,Q3,NHS Fife
2020Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1842,2502,1.358306189,NA,1828,12009,6,NA,2020,Q4,NHS Fife
2021Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1715,2296,1.33877551,NA,1675,11610,6,NA,2021,Q1,NHS Fife
2021Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,2036,2660,1.306483301,NA,2037,14834,7,NA,2021,Q2,NHS Fife
2021Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1971,2774,1.407407407,NA,1958,13226,6,NA,2021,Q3,NHS Fife
2021Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1943,2722,1.400926402,NA,1922,14278,7,NA,2021,Q4,NHS Fife
2022Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1766,2420,1.370328426,NA,1782,12333,6,NA,2022,Q1,NHS Fife
2022Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1795,2724,1.517548747,NA,1788,12278,6,NA,2022,Q2,NHS Fife
2022Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1818,2450,1.347634763,NA,1799,11128,6,NA,2022,Q3,NHS Fife
2022Q4,p,S08000029,NA,S08000029,d,Emergency Inpatients,NA,1,NA,1806,2917,1.61517165,NA,1801,11222,6,NA,2022,Q4,NHS Fife
2017Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1861,2484,1.334766255,NA,1808,11836,6,NA,2017,Q4,NHS Fife
2018Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1818,2567,1.411991199,NA,1827,14616,8,NA,2018,Q1,NHS Fife
2018Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1952,2748,1.407786885,NA,1940,13067,6,NA,2018,Q2,NHS Fife
2018Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1866,2501,1.340300107,NA,1843,12524,6,NA,2018,Q3,NHS Fife
2018Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1883,2749,1.459904408,NA,1848,13382,7,NA,2018,Q4,NHS Fife
2019Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1970,2521,1.279695431,NA,1955,15074,7,NA,2019,Q1,NHS Fife
2019Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,2012,2751,1.367296223,NA,2010,13543,6,NA,2019,Q2,NHS Fife
2019Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1963,2906,1.480387163,NA,1970,14363,7,NA,2019,Q3,NHS Fife
2019Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,2001,2700,1.349325337,NA,1976,14651,7,NA,2019,Q4,NHS Fife
2020Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1857,2878,1.549811524,NA,1887,15302,8,NA,2020,Q1,NHS Fife
2020Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1383,1867,1.349963847,NA,1347,8919,6,NA,2020,Q2,NHS Fife
2020Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1715,2179,1.270553936,NA,1689,11803,6,NA,2020,Q3,NHS Fife
2020Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1719,2439,1.418848168,NA,1709,13753,8,NA,2020,Q4,NHS Fife
2021Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1718,2448,1.424912689,NA,1692,12684,7,NA,2021,Q1,NHS Fife
2021Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1797,2331,1.297161937,NA,1779,12716,7,NA,2021,Q2,NHS Fife
2021Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1813,2669,1.472145615,NA,1829,13972,7,NA,2021,Q3,NHS Fife
2021Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1734,2740,1.580161476,NA,1721,12831,7,NA,2021,Q4,NHS Fife
2022Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1742,2522,1.447761194,NA,1729,12676,7,NA,2022,Q1,NHS Fife
2022Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1803,2414,1.338879645,NA,1787,12268,6,NA,2022,Q2,NHS Fife
2022Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1761,2928,1.662691652,NA,1776,13072,7,NA,2022,Q3,NHS Fife
2022Q4,p,S08000029,NA,S08000029,d,Emergency Inpatients,NA,2,NA,1814,3376,1.861080485,NA,1803,13083,7,NA,2022,Q4,NHS Fife
2017Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1519,1899,1.250164582,NA,1500,10380,6,NA,2017,Q4,NHS Fife
2018Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1458,2287,1.568587106,NA,1458,11597,7,NA,2018,Q1,NHS Fife
2018Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1441,1632,1.132546842,NA,1441,10216,7,NA,2018,Q2,NHS Fife
2018Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1478,1880,1.271989175,NA,1461,9126,6,NA,2018,Q3,NHS Fife
2018Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1519,2043,1.344963792,NA,1475,10182,6,NA,2018,Q4,NHS Fife
2019Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1456,1844,1.266483516,NA,1458,10158,6,NA,2019,Q1,NHS Fife
2019Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1463,2008,1.372522215,NA,1447,12116,8,NA,2019,Q2,NHS Fife
2019Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1481,1910,1.289669142,NA,1480,10377,7,NA,2019,Q3,NHS Fife
2019Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1508,2091,1.386604775,NA,1475,11362,7,NA,2019,Q4,NHS Fife
2020Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1328,1783,1.342620482,NA,1381,12906,9,NA,2020,Q1,NHS Fife
2020Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1054,1338,1.269449715,NA,1010,7015,6,NA,2020,Q2,NHS Fife
2020Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1365,1695,1.241758242,NA,1323,9376,7,NA,2020,Q3,NHS Fife
2020Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1309,1946,1.486631016,NA,1302,10076,7,NA,2020,Q4,NHS Fife
2021Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1261,1990,1.578112609,NA,1260,10425,8,NA,2021,Q1,NHS Fife
2021Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1358,1570,1.156111929,NA,1351,9528,7,NA,2021,Q2,NHS Fife
2021Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1391,1975,1.41984184,NA,1382,9159,6,NA,2021,Q3,NHS Fife
2021Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1422,2131,1.49859353,NA,1408,9960,7,NA,2021,Q4,NHS Fife
2022Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1331,1981,1.488354621,NA,1324,9716,7,NA,2022,Q1,NHS Fife
2022Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1278,1904,1.489827856,NA,1271,9236,7,NA,2022,Q2,NHS Fife
2022Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1352,1874,1.386094675,NA,1357,8915,6,NA,2022,Q3,NHS Fife
2022Q4,p,S08000029,NA,S08000029,d,Emergency Inpatients,NA,3,NA,1321,1950,1.476154428,NA,1307,8886,6,NA,2022,Q4,NHS Fife
2017Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1236,1700,1.375404531,NA,1226,9570,7,NA,2017,Q4,NHS Fife
2018Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1204,1812,1.504983389,NA,1206,9262,7,NA,2018,Q1,NHS Fife
2018Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1208,1554,1.286423841,NA,1183,8178,6,NA,2018,Q2,NHS Fife
2018Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1131,1549,1.369584439,NA,1124,8449,7,NA,2018,Q3,NHS Fife
2018Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1195,1591,1.331380753,NA,1190,9455,7,NA,2018,Q4,NHS Fife
2019Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1224,1863,1.522058824,NA,1222,10183,8,NA,2019,Q1,NHS Fife
2019Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1264,1789,1.415348101,NA,1274,8373,6,NA,2019,Q2,NHS Fife
2019Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1205,1795,1.489626556,NA,1185,7673,6,NA,2019,Q3,NHS Fife
2019Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1270,1822,1.434645669,NA,1255,9039,7,NA,2019,Q4,NHS Fife
2020Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1133,2140,1.888790821,NA,1165,10302,8,NA,2020,Q1,NHS Fife
2020Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,934,1475,1.579229122,NA,913,6490,7,NA,2020,Q2,NHS Fife
2020Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1124,1778,1.581850534,NA,1110,8353,7,NA,2020,Q3,NHS Fife
2020Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1107,2027,1.831074977,NA,1084,7742,7,NA,2020,Q4,NHS Fife
2021Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1105,1487,1.345701357,NA,1103,8748,7,NA,2021,Q1,NHS Fife
2021Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1145,1661,1.450655022,NA,1128,7809,6,NA,2021,Q2,NHS Fife
2021Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1224,1833,1.49754902,NA,1203,8516,7,NA,2021,Q3,NHS Fife
2021Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1160,1798,1.55,NA,1147,8830,7,NA,2021,Q4,NHS Fife
2022Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1213,1953,1.610057708,NA,1211,9210,7,NA,2022,Q1,NHS Fife
2022Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1132,1891,1.6704947,NA,1139,9264,8,NA,2022,Q2,NHS Fife
2022Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1164,1782,1.530927835,NA,1140,8642,7,NA,2022,Q3,NHS Fife
2022Q4,p,S08000029,NA,S08000029,d,Emergency Inpatients,NA,4,NA,1158,1792,1.547495682,NA,1151,8284,7,NA,2022,Q4,NHS Fife
2017Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,857,1296,1.512252042,NA,854,5127,6,NA,2017,Q4,NHS Fife
2018Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,912,1099,1.20504386,NA,890,5088,5,NA,2018,Q1,NHS Fife
2018Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,901,1052,1.167591565,NA,907,5461,6,NA,2018,Q2,NHS Fife
2018Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,819,1170,1.428571429,NA,810,5003,6,NA,2018,Q3,NHS Fife
2018Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,935,1210,1.294117647,NA,936,6348,6,NA,2018,Q4,NHS Fife
2019Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,1024,1159,1.131835938,NA,1015,5506,5,NA,2019,Q1,NHS Fife
2019Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,931,1881,2.020408163,NA,920,6080,6,NA,2019,Q2,NHS Fife
2019Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,954,1455,1.525157233,NA,934,6092,6,NA,2019,Q3,NHS Fife
2019Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,902,1464,1.623059867,NA,902,5947,6,NA,2019,Q4,NHS Fife
2020Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,830,1397,1.68313253,NA,836,6913,8,NA,2020,Q1,NHS Fife
2020Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,655,970,1.480916031,NA,643,4519,7,NA,2020,Q2,NHS Fife
2020Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,852,978,1.147887324,NA,850,5402,6,NA,2020,Q3,NHS Fife
2020Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,799,1217,1.523153942,NA,764,4995,6,NA,2020,Q4,NHS Fife
2021Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,835,1255,1.502994012,NA,833,6382,7,NA,2021,Q1,NHS Fife
2021Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,944,1297,1.373940678,NA,941,6221,6,NA,2021,Q2,NHS Fife
2021Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,927,1327,1.431499461,NA,909,5806,6,NA,2021,Q3,NHS Fife
2021Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,933,1500,1.607717042,NA,926,6080,6,NA,2021,Q4,NHS Fife
2022Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,863,1219,1.412514484,NA,853,5809,6,NA,2022,Q1,NHS Fife
2022Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,913,1433,1.569550931,NA,912,7445,8,NA,2022,Q2,NHS Fife
2022Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,919,1419,1.544069641,NA,919,6167,6,NA,2022,Q3,NHS Fife
2022Q4,p,S08000029,NA,S08000029,d,Emergency Inpatients,NA,5,NA,915,1490,1.628415301,NA,912,6394,7,NA,2022,Q4,NHS Fife
2017Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,30,20,0.666666667,NA,30,109,3,NA,2017,Q4,NHS Fife
2018Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,17,10,0.588235294,NA,18,92,5,NA,2018,Q1,NHS Fife
2018Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,31,39,1.258064516,NA,30,102,3,NA,2018,Q2,NHS Fife
2018Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,51,45,0.882352941,NA,49,143,2,NA,2018,Q3,NHS Fife
2018Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,31,38,1.225806452,NA,30,111,3,NA,2018,Q4,NHS Fife
2019Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,33,54,1.636363636,NA,35,167,4,NA,2019,Q1,NHS Fife
2019Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,48,37,0.770833333,NA,48,282,5,NA,2019,Q2,NHS Fife
2019Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,50,60,1.2,NA,45,160,3,NA,2019,Q3,NHS Fife
2019Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,30,28,0.933333333,NA,30,211,7,NA,2019,Q4,NHS Fife
2020Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,16,23,1.4375,NA,20,114,5,NA,2020,Q1,NHS Fife
2020Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,5,5,1,NA,5,11,2,NA,2020,Q2,NHS Fife
2020Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,25,31,1.24,NA,24,72,3,NA,2020,Q3,NHS Fife
2020Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,10,5,0.5,NA,10,20,2,NA,2020,Q4,NHS Fife
2021Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,5,5,1,NA,5,29,5,NA,2021,Q1,NHS Fife
2021Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,13,10,0.769230769,NA,10,23,2,NA,2021,Q2,NHS Fife
2021Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,28,30,1.071428571,NA,30,67,2,NA,2021,Q3,NHS Fife
2021Q4,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,22,68,3.090909091,NA,22,99,4,NA,2021,Q4,NHS Fife
2022Q1,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,15,30,2,NA,18,166,9,NA,2022,Q1,NHS Fife
2022Q2,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,27,63,2.333333333,NA,25,99,3,NA,2022,Q2,NHS Fife
2022Q3,NA,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,33,41,1.242424242,NA,30,91,3,NA,2022,Q3,NHS Fife
2022Q4,p,S08000029,NA,S08000029,d,Emergency Inpatients,NA,NA,:,24,19,0.791666667,NA,23,62,2,NA,2022,Q4,NHS Fife
2017Q4,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1468,3232,2.201634877,NA,1443,11385,7,NA,2017,Q4,NHS Forth Valley
2018Q1,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1445,3450,2.387543253,NA,1438,12925,8,NA,2018,Q1,NHS Forth Valley
2018Q2,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1409,2666,1.892122072,NA,1421,9606,6,NA,2018,Q2,NHS Forth Valley
2018Q3,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1525,2983,1.956065574,NA,1490,10112,6,NA,2018,Q3,NHS Forth Valley
2018Q4,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1501,3059,2.037974684,NA,1495,11277,7,NA,2018,Q4,NHS Forth Valley
2019Q1,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1471,3398,2.309993202,NA,1462,11452,7,NA,2019,Q1,NHS Forth Valley
2019Q2,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1745,2911,1.668194842,NA,1646,11101,6,NA,2019,Q2,NHS Forth Valley
2019Q3,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1905,2155,1.131233596,NA,1843,10870,5,NA,2019,Q3,NHS Forth Valley
2019Q4,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1850,1756,0.949189189,NA,1775,9552,5,NA,2019,Q4,NHS Forth Valley
2020Q1,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1702,2100,1.233842538,NA,1659,10724,6,NA,2020,Q1,NHS Forth Valley
2020Q2,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1270,1277,1.005511811,NA,1160,6797,5,NA,2020,Q2,NHS Forth Valley
2020Q3,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1624,1621,0.998152709,NA,1528,8173,5,NA,2020,Q3,NHS Forth Valley
2020Q4,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1618,1978,1.22249691,NA,1516,8611,5,NA,2020,Q4,NHS Forth Valley
2021Q1,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1498,1496,0.998664887,NA,1443,10639,7,NA,2021,Q1,NHS Forth Valley
2021Q2,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1720,1806,1.05,NA,1635,9402,5,NA,2021,Q2,NHS Forth Valley
2021Q3,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1649,1897,1.150394178,NA,1574,10122,6,NA,2021,Q3,NHS Forth Valley
2021Q4,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1586,2396,1.510718789,NA,1531,10903,7,NA,2021,Q4,NHS Forth Valley
2022Q1,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1711,2173,1.270017534,NA,1632,10842,6,NA,2022,Q1,NHS Forth Valley
2022Q2,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1786,2261,1.265957447,NA,1712,11401,6,NA,2022,Q2,NHS Forth Valley
2022Q3,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1669,2194,1.314559617,NA,1600,11166,6,NA,2022,Q3,NHS Forth Valley
2022Q4,p,S08000019,NA,S08000019,d,Emergency Inpatients,NA,1,NA,1607,1881,1.170504045,NA,1525,11169,7,NA,2022,Q4,NHS Forth Valley
2017Q4,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1555,3300,2.122186495,NA,1543,12937,8,NA,2017,Q4,NHS Forth Valley
2018Q1,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1583,3793,2.396083386,NA,1553,12970,8,NA,2018,Q1,NHS Forth Valley
2018Q2,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1564,3124,1.997442455,NA,1561,13472,8,NA,2018,Q2,NHS Forth Valley
2018Q3,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1499,3081,2.055370247,NA,1479,12300,8,NA,2018,Q3,NHS Forth Valley
2018Q4,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1506,3397,2.25564409,NA,1479,12555,8,NA,2018,Q4,NHS Forth Valley
2019Q1,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1566,3413,2.179438059,NA,1556,12439,7,NA,2019,Q1,NHS Forth Valley
2019Q2,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1946,4266,2.192189106,NA,1842,12011,6,NA,2019,Q2,NHS Forth Valley
2019Q3,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,2091,2266,1.083692013,NA,1983,13363,6,NA,2019,Q3,NHS Forth Valley
2019Q4,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,2016,2088,1.035714286,NA,1930,13233,6,NA,2019,Q4,NHS Forth Valley
2020Q1,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1914,3087,1.612852665,NA,1890,14171,7,NA,2020,Q1,NHS Forth Valley
2020Q2,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1502,1474,0.981358189,NA,1409,8890,6,NA,2020,Q2,NHS Forth Valley
2020Q3,NA,S08000019,NA,S08000019,d,Emergency Inpatients,NA,2,NA,1812,2047,1.129690949,NA,1705,9768,5,NA,2020,Q3,NHS Forth Valley
